code	vendor_flag	submitted_at	submitted_year	submitted_num	max_qubit_count	vendor_id	thema_ids	subject_ids	title	comments
2004.14658	FALSE	2020/4/30 9:40	2020	439514030	2	IBM	A	1	Quantum Delocalised-Interactions	
2004.13868	FALSE	2020/4/28 22:02	2020	439499187	53	IBM	"F2,A"	1	Preparation of an Exciton Condensate of Photons on a 53-Qubit Quantum   Computer	
2004.11416	FALSE	2020/4/23 18:35	2020	439447746	2	IBM	F3	1	Quantum Solver of Contracted Eigenvalue Equations for Scalable Molecular   Simulations on Quantum Computing Devices	
2004.11205	FALSE	2020/4/23 14:57	2020	439446229	5	IBM	"B,F5"	"1,44"	Optimized Quantum Compilation for Near-Term Algorithms with OpenPulse	
2004.11037	FALSE	2020/4/23 9:24	2020	439443919	43	IBM	D	1	Benchmarking near-term devices with quantum error correction	
2004.08240	FALSE	2020/4/15 21:21	2020	439368900	8	IBM	F1	"40,1"	Characterizing the memory capacity of transmon qubit reservoirs	
2004.06755	FALSE	2020/4/14 19:03	2020	439357940	2	IBM	B	1	Qiskit Pulse: Programming Quantum Computers Through the Cloud with   Pulses	
2004.05739	FALSE	2020/4/13 1:45	2020	439340731	3	IBM	F7	1	Practical numerical integration on NISQ devices	
2004.04836	FALSE	2020/4/9 22:27	2020	439309355	2	IBM	F2	"1,43"	Towards Dynamic Simulations of Materials on Quantum Computers	Aspenとしかかかれておらず.同時期に使われていた、16qubitマシンとしてAspen-4を選んでおきました。
2004.04533	FALSE	2020/4/9 13:34	2020	439305656	4	IBM	A	"1,42"	Noisy three-player dilemma game: Robustness of the quantum advantage	複数の実機利用
2004.04197	FALSE	2020/4/8 18:44	2020	439297809	23	Google	F5	1	Quantum Approximate Optimization of Non-Planar Graph Problems on a   Planar Superconducting Processor	
2004.03079	FALSE	2020/4/7 2:14	2020	439280936	25	Rigetti	"F5,F1"	1	Methods for Accelerating Geospatial Data Processing Using Quantum   Computers	
2004.00814	FALSE	2020/4/2 4:48	2020	439232004	4	IBM	D	"1,17"	Single Quantum Deletion Error-Correcting Codes	詳細があまり書かれてない
2003.13124	FALSE	2020/3/29 19:53	2020	439198289	8	IBM	F9	"27,4,1"	Quantum simulations of a qubit of space	
2003.09910	FALSE	2020/3/22 14:35	2020	439126076	2	IBM	F8	1	Simulation of single photon dynamics in coupled cavities through IBM   quantum computer	どの量子コンピュータか言及なし
2003.06086	FALSE	2020/3/13 2:32	2020	439031061	8	IBM	F2	1	Digital Simulation of Topological Matter on Programmable Quantum   Processors	
2003.01293	FALSE	2020/3/3 1:57	2020	438930814	4	Quantinuum	C	1	Demonstration of the trapped-ion quantum-CCD computer architecture	これの扱いどうしましょうか？これはHoneywell実機の最初のでも論文。（市川）Quantinuumとして扱っています
2003.01011	FALSE	2020/3/2 16:39	2020	438926939	4	IBM	A	1	Detecting entanglement by the mean value of spin on a quantum computer	
2003.01009	FALSE	2020/3/2 16:36	2020	438926920	6	IBM	C	1	Demonstrating NISQ Era Challenges in Algorithm Design on IBM's 20 Qubit   Quantum Computer	
2002.08671	FALSE	2020/2/20 11:02	2020	438814597	13	IBM	A	1	Identification of networking quantum teleportation on 14-qubit IBM   universal quantum computer	
2002.07389	FALSE	2020/2/18 6:05	2020	438792539	5	IBM	F4	"38,39,40,1"	Quantum Implementation of Risk Analysis-relevant Copulas	
2002.04620	FALSE	2020/2/11 19:00	2020	438727917	8	IBM	"F2,F8"	"1,7"	Identification of symmetry-protected topological states on noisy quantum   computers	
2002.01905	FALSE	2020/2/5 18:15	2020	438667608	4	IBM	F12	1	Experimental Implementation of Quantum Walks on IBM Quantum Computers	IBM ourense も使っている
2002.01471	FALSE	2020/2/4 18:58	2020	438657903	1	IBM	"E,C"	1	Rigorous measurement error correction	5 qubit すべてについて 1 qubit 状態を作って (独立に)  measurement error mitigation を行っている。見方によっては 5 qubit 使っていると見えなくはないかもしれない。
2001.09980	FALSE	2020/1/27 18:57	2020	438577900	8	IBM	"E,B"	1	Efficient correction of multiqubit measurement errors	
2001.07998	FALSE	2020/1/22 13:15	2020	438525522	4	IBM	D	1	Testing a Quantum Error-Correcting Code on Various Platforms	手製の NMR と photon の系も実験していた
2001.06575	FALSE	2020/1/18 1:54	2020	438480793	5	IBM	"F7,C"	1	Subdivided Phase Oracle for NISQ Search Algorithms	
2001.04449	FALSE	2020/1/13 18:37	2020	438437757	2	Rigetti	C	"1,10"	A quantum-classical cloud platform optimized for variational hybrid   algorithms	Rigetti のシステムお披露目論文
2001.02826	FALSE	2020/1/9 4:00	2020	438391667	9	IBM	"C,E"	"1,10"	Software Mitigation of Crosstalk on Noisy Intermediate-Scale Quantum   Computers	最大量子ビット数が明記されておわず不確か。Figure 7 の一番下の欄に path length が 8 のデータがあるので、最大量子ビット数を9と推定した。(ただし(4. 16 )のペアの最短距離は 7 なので、なぜ path length が 8 となっているか不明)
2001.01120	FALSE	2020/1/4 19:52	2020	438348282	4	IBM	F3	"24,1"	Quantum Chemistry Simulations of Dominant Products in Lithium-Sulfur   Batteries	IBM Santiago も使用 
1912.12366	FALSE	2019/12/27 23:27	2019	438269775	6	Rigetti	F13	"1,12"	Approximate Graph Spectral Decomposition with the Variational Quantum   Eigensolver	クオリティ低く、不確か。ハミルトニアンの次元を 64 まで使ったとは書いてあるので、多分 6 qubit じゃないかと思われました。
1912.12037	FALSE	2019/12/27 9:29	2019	438263952	1	IBM	"F13,B"	1	Calculation of $ﾏ$ on the IBM quantum computer and the accuracy of   one-qubit operations	デバイス名不明
1912.08310	FALSE	2019/12/17 23:21	2019	438169731	3	IBM	F11	"1,7"	Driven-dissipative quantum mechanics on a lattice: Simulating a   fermionic reservoir on a quantum computer	
1912.08278	FALSE	2019/12/17 21:24	2019	438168922	4	IBM	F1	"1,18,25"	Transfer learning in hybrid classical-quantum neural networks	
1912.07486	FALSE	2019/12/16 16:32	2019	438156891	2	IBM	"B,F7"	1	Performance and error modeling of Deutsch's algorithm in IBM Q	
1912.06105	FALSE	2019/12/12 18:04	2019	438117531	2	IBM	A	"1,17"	"Bell Diagonal and Werner state generation: entanglement, non-locality,   steering and discord on the IBM quantum computer"	
1912.02674	FALSE	2019/12/5 16:01	2019	438046679	2	IBM	A	1	Evidence of the entanglement constraint on wave-particle duality using   the IBM Q quantum computer	
1912.01056	FALSE	2019/12/2 19:41	2019	438018201	4	IBM	"E,F3"	1	Density matrix based perturbative corrections for improved quantum   simulation accuracy	
1912.00978	FALSE	2019/12/2 18:14	2019	438017602	4	IBM	F12	1	Efficient and scalable quantum walk algorithms via the quantum Fourier   transform	
1911.12548	FALSE	2019/11/28 6:06	2019	437972541	2	IBM	"F1,F8"	"1,18"	A Data Driven Approach to Learning The Hamiltonian Matrix in Quantum   Mechanics	
1911.07517	FALSE	2019/11/18 10:00	2019	437874169	2	IBM	A	1	Self-testing of quantum states using symmetric local hidden state model	
1911.00897	FALSE	2019/11/3 14:28	2019	437726034	3	IBM	F8	1	Experimental Simulation of Hybrid Quantum Systems and Entanglement on a   Quantum Computer	
1911.00305	FALSE	2019/11/1 11:23	2019	437704745	5	IBM	F12	1	A Comparison of Quantum Walk Implementations on NISQ Computers	Q14かQ16か不明
1911.00277	FALSE	2019/11/1 9:39	2019	437704027	3	IBM	B	1	Estimating the precision for quantum process tomography	IBM Q5.1って聞いたことが無いけど...
1910.14478	FALSE	2019/10/31 14:13	2019	437695927	5	IBM	C	1	Optimization of CNOT circuits under topological constraints	
1910.12890	FALSE	2019/10/28 18:00	2019	437667504	4	IBM	F3	"1,7,24"	Quantum equation of motion for computing molecular excitation energies   on a noisy quantum processor	
1910.12675	FALSE	2019/10/28 13:47	2019	437665745	2	IBM	"F11,F8"	"1,8,36"	Quantum Synchronization on the IBM Q System	
1910.11696	FALSE	2019/10/23 19:17	2019	437618036	5	IBM	F7	1	An Improved Implementation Approach for Quantum Phase Estimation on   Quantum Computers	
1910.11333	FALSE	2019/10/23 9:26	2019	437613932	53	Google	C	1	"Supplementary information for ""Quantum supremacy using a programmable   superconducting processor"""	
1910.09985	FALSE	2019/10/22 13:56	2019	437605810	20	IBM	F5	"1,12,14"	Multilevel Combinatorial Optimization Across Quantum Architectures	
1910.09512	FALSE	2019/10/21 17:05	2019	437597121	4	IBM	F2	"1,7"	Quantum-classical simulation of two-site dynamical mean-field theory on   noisy quantum hardware	デバイス名不明
1910.09478	FALSE	2019/10/21 16:10	2019	437596736	4	IBM	"F8,F9"	"21,4,1"	Benchmarking quantum computers for real-time evolution of a $(1+1)$   field theory with error mitigation	
1910.09250	FALSE	2019/10/21 10:13	2019	437594261	5	IBM	"A,F8"	1	Tomographic entanglement indicators in multipartite systems	デバイス名不明
1910.06265	FALSE	2019/10/14 16:45	2019	437526984	4	IBM	"F7,F2"	"1,7"	Optimizing quantum phase estimation for the simulation of Hamiltonian   eigenstates	
1910.05788	FALSE	2019/10/13 17:16	2019	437517197	3	IBM	"F7,F4"	1	Quantum Algorithms for Mixed Binary Optimization applied to Transaction   Settlement	
1910.05351	FALSE	2019/10/11 18:00	2019	437497500	9	IBM	"F2,F8"	"7,8,1"	Crossing a topological phase transition with a quantum computer	
1910.04292	FALSE	2019/10/9 23:06	2019	437479629	2	Rigetti	"F7,F8"	1	Variational Fast Forwarding for Quantum Simulation Beyond the Coherence   Time	
1910.01830	FALSE	2019/10/4 8:08	2019	437423389	8	IBM	"F8,F2"	"1,3,14"	Non-unitary operations for ground-state calculations in near term   quantum computers	
1910.00938	FALSE	2019/10/1 0:02	2019	437390016	2	IBM	"A,F13"	1	Masking of Quantum Information into Restricted Set of states	
1910.00815	FALSE	2019/10/2 8:05	2019	437403373	6	IBM	"F13,A"	1	Modeling of Measurement-based Quantum Network Coding on IBM Q Experience   Devices	量子インターネット系の話
1910.00802	FALSE	2019/10/2 7:25	2019	437403094	13	IBM	F7	"35,1"	Noisy Simon Period Finding	
1909.12814	FALSE	2019/9/27 17:35	2019	437357328	5	IBM	"B,F7"	1	Pairwise tomography networks for many-body quantum systems	IBM ourense IBM burlington も使用
1909.10732	FALSE	2019/9/24 6:51	2019	437322857	14	IBM	F8	"1,8,6"	Hybrid digital-analog simulation of many-body dynamics with   superconducting qubits	IBMQX14 はググってもこの論文しか出てこないので存在が疑わしい
1909.08640	FALSE	2019/9/18 18:00	2019	437267502	3	IBM	F8	1	Variational Quantum Simulation of Ultrastrong Light-Matter Coupling	
1909.05820	FALSE	2019/9/12 17:28	2019	437207278	10	Rigetti	F6	1	Variational Quantum Linear Solver	
1909.05701	FALSE	2019/9/12 14:17	2019	437205951	5	IBM	F2	"7,1"	Quantum computation of magnon spectra	
1909.05596	FALSE	2019/9/12 12:27	2019	437205187	3	IBM	F1	1	Nondestructive classification of quantum states using an algorithmic   quantum computer	
1909.05219	FALSE	2019/9/11 17:18	2019	437197211	1	IBM	E	1	Benchmarking Noise Extrapolation with OpenPulse	
1909.04408	FALSE	2019/9/10 11:09	2019	437184648	4	IBM	F8	1	Digital quantum simulation of linear and nonlinear optical elements	
1909.03898	FALSE	2019/9/9 14:52	2019	437176197	1	IBM	F6	1	Variational algorithms for linear algebra	
1909.03617	FALSE	2019/9/9 3:32	2019	437171478	6	IBM	F12	1	Experimental realization of state transfer by quantum walks with two   coins	
1909.02611	FALSE	2019/9/5 19:32	2019	437138143	5	IBM	F1	1	Quantum classifier with tailored quantum kernel	
1908.10735	FALSE	2019/8/28 14:09	2019	437055899	2	IBM	A	1	Channel Coding of a Quantum Measurement	
1908.09836	FALSE	2019/8/26 18:00	2019	437037500	4	Rigetti	F11	1	Variational Quantum Algorithm for Non-equilibrium Steady States	QPU名不明
1908.08968	FALSE	2019/8/23 18:26	2019	437007683	4	IBM	F11	1	Experimental detection of microscopic environments using thermodynamic   observables	QPU名不明
1908.07943	FALSE	2019/8/21 15:47	2019	436986580	2	IBM	F7	1	An Optimized Quantum Maximum or Minimum Searching Algorithm and its   Circuits	
1908.06935	FALSE	2019/8/19 17:18	2019	436967211	5	IBM	F9	"1,21,22,13"	SU(2) non-Abelian gauge field theory in one dimension on digital quantum   computers	
1908.03404	FALSE	2019/8/9 10:48	2019	436864502	2	IBM	A	1	Probability representation of quantum dynamics using pseudostochastic   maps	
1908.02163	FALSE	2019/8/6 13:49	2019	436835757	9	IBM	F13	"1,34"	Resource-Efficient Quantum Algorithm for Protein Folding	Quantum Algorithm for Protein Folding
1908.01348	FALSE	2019/8/1 4:10	2019	436781736	5	IBM	A	1	Experimental realization of quantum teleportation using coined quantum   walks	
1908.00269	FALSE	2019/8/1 8:40	2019	436783612	2	IBM	F7	1	Exact quantum search based on analytical multiphase matching for known   number of target items and the experimental demonstration on IBM Q	
1908.00044	FALSE	2019/7/31 18:41	2019	436777787	5	IBM	E	"1,33"	Quantum Poker A game for quantum computers suitable for benchmarking   error mitigation techniques on NISQ devices	
1907.13623	FALSE	2019/7/31 17:43	2019	436777385	2	IBM	F3	1	Minimizing State Preparations in Variational Quantum Eigensolver by   Partitioning into Commuting Families	
1907.09631	FALSE	2019/7/13 22:41	2019	436599456	4	IBM	F5	"1,10"	Analysis of Quantum Approximate Optimization Algorithm under Realistic   Noise in Superconducting Qubits	
1907.09032	FALSE	2019/7/21 20:55	2019	436678715	2	IBM	F10	1	Variational quantum algorithms for nonlinear problems	
1907.08518	FALSE	2019/7/19 14:02	2019	436655853	5	IBM	B	1	Mitigation of readout noise in near-term quantum devices by classical   post-processing based on detector tomography	
1907.02521	FALSE	2019/7/4 17:57	2019	436507480	5	IBM	C	1	Universal and Operational Benchmarking of Quantum Memories	Quantum memory
1907.02359	FALSE	2019/7/4 12:22	2019	436505156	8	IBM	F5	1	Benchmarking the Quantum Approximate Optimization Algorithm	
1906.10175	FALSE	2019/6/21 8:52	2019	436373695	4	IBM	F1	1	Machine learning methods in quantum computing theory	
1906.07099	FALSE	2019/6/17 15:46	2019	436336571	4	IBM	"F11,E"	1	IBM Q Experience as a versatile experimental testbed for simulating open   quantum systems	p.9左に実験結果の改善のためにmitigationをしたという旨が書いてあります。p. 8のMethodセクションに「必要に応じてQiskitのツールを使って1または2量子ビットの完全状態トモグラフィーを得ている」とあるので(B) tomographyもやっていると思われます。
1906.06343	FALSE	2019/6/14 18:00	2019	436307500	10	IBM	"F2,F8"	"1,8,7"	Simulating quantum many-body dynamics on a current digital quantum   computer	量子コンピュータの精度を定量化するためにerror mitigationもやっている（磁化が同じ状態しか考えないという初歩的なもの、と書いてあった）。
1906.01196	FALSE	2019/6/4 5:04	2019	436202116	9	IBM	F1	"1,10"	Convolution filter embedded quantum gate autoencoder	
1905.13454	FALSE	2019/5/31 8:09	2019	436163399	12	IBM	A	1	Experimental test of non-macrorealistic cat-states in the cloud	"IBMのクラウド量子デバイスを使って猫状態がnon-macrorealismかどうか調べよう、という論文で、どのApplicationにも当てはまらないのではと判断し""others""としました。最大数は、6量子ビットGHZ状態に中間測定のための6つのアンシラが必要と書いてあるので6+6=12（III節第一段落参照）。"
1905.11349	FALSE	2019/5/27 17:27	2019	436127272	8	IBM	C	1	"Full-Stack, Real-System Quantum Computer Studies: Architectural   Comparisons and Design Insights"	"7つの量子デバイスに対して10種類以上のベンチマークタスクを課して、コンパイラ性能やMeasured Success Rateなどのデータを計測しています。7つの量子デバイスのうち書ききれなかったものは、IBM Q 5 Tenerife, Rigetti Agave, Rigetti Aspen3, UMD Trapped Ion (UMDTI)です。UMDTIはメリーランド大のイオントラップ型デバイスです。QPU1, 2, 3は最大量子ビット数のベンチマークタスクBV8を実行できた十分な数の量子ビットを備えたデバイス４つのうち適当に3つ選んだだけです（残り一つはAspen3）。"
1905.10968	FALSE	2019/5/27 4:31	2019	436121884	5	IBM	F13	1	Quantum Robots Can Fly; Play Games: An IBM Quantum Experience	Quantum Robotなるものの論文なので、分類はothersとする。 
1905.10941	FALSE	2019/5/27 2:37	2019	436121096	2	IBM	B	"1,8"	Non-Markovian Noise Characterization with the Transfer Tensor Method	
1905.10228	FALSE	2019/5/24 13:37	2019	436095674	5	IBM	D	1	Error correction schemes for fully correlated quantum channels   protecting both quantum and classical information	"4, 5量子ビット実験はおまけのようなものでメインの実験は論旨から言って3量子ビットのものだと思うが、最大数5を記入。"
1905.09692	FALSE	2019/5/23 14:55	2019	436086219	2	IBM	"C,F3"	1	Structure optimization for parameterized quantum circuits	Cambridge Quantum Computing所属の著者がいましたが統合前なのでベンダーでないと判断しました。使っているのもIBMのマシンですし。 あと精度向上のためerror mitigationもやられていますのでもう一個サブを追加できるなら(E)も。
1905.07138	FALSE	2019/5/17 7:26	2019	436023098	4	IBM	"F6,E"	1	Solving systems of linear algebraic equations via unitary   transformations on quantum processor of IBM Quantum Experience	"""5-qubit superconducting quantum processor of IBM Quantum Experience""とだけ書いてあって実機名は不明です。mintigationは精度向上のため。"
1905.05775	FALSE	2019/5/14 18:00	2019	435997503	7	IBM	F13	1	Benchmarking quantum processors with a single qubit	実験物理学者向けではなく非専門家のエンドユーザー向けのベンチマークを取ったApplication論文だが、タスクが項目(F)のいずれにも該当しない(DQC1を使ったtrace estimationとknotsの識別問題）と判断したため(F13) othersとした。
1905.05720	FALSE	2019/5/14 17:01	2019	435997091	20	IBM	"A,E"	1	Verifying Multipartite Entangled GHZ States via Multiple Quantum   Coherences	"""readout correction (readout calibration)""をしているのでサブテーマとしてmitigationを選択。ちなみにreadout calibrationを適用しなかったら測定可能なmultipartite entangled qubitの最大数が18から14になるらしいです（p.4左下から8行目参照）。Table Iではquantum state tomography (QST)と著者らの提案手法の結果を比較しているのでサブテーマとしてもう一個選べるなら(B) Tomographyも。QSTも多分自分たちでやっていそうです（QST引用論文の出版年が2012年でIBM Q System Oneリリースが2019年であるため）。"
1905.05277	FALSE	2019/5/13 20:45	2019	435988652	6	IBM	"F11,A"	1	Realization of the Werner-Holevo and Landau-Streater quantum channels   for qutrits on quantum computers	QutritのQuantum channelの論文なので(A) Fundamentals of quantum informationもかなと思い選択。(B) Tomographyをやったとも書いてあります。
1905.02666	FALSE	2019/5/7 16:14	2019	435926764	3	IBM	"F4,E"	1	Option Pricing using Quantum Computers	
1905.01534	FALSE	2019/5/4 18:04	2019	435897531	4	IBM	"F3,E"	"1,24"	Quantum Chemistry as a Benchmark for Near-Term Quantum Computers	"QPU名2に関しては、16 qubit Rigetti Aspenとしか書いていませんでした。ベンチマーク論文で、3分子（NaH, KH, RbH)、3Ansatz(ucc-1, ucc-3, hwe)、Tapering有無、2QPU(IBM, Rigetti)、3mitigation(readout-error, Richardson extrapolation, RDM purification）なので手広いと思いました。"
1904.12187	FALSE	2019/4/27 17:35	2019	435827327	4	IBM	F13	1	Investigation of quantum pigeonhole effect in IBM quantum computer	"古典の「鳩の巣原理」に反することがあるという量子版「鳩の巣原理」の論文らしいです。近いものが選べず「(F13) Applications: others」にしました。ibmqx2を使った結果の記述がとても少ないです（これかなと思うTable 1が等価な回路を使った理論予測と思われるTable 2, 3と全く同じ）。実機を使ったとは書いてあるので（Abstract, 3節冒頭、Conclusion参照）、使いはしたが実験結果が記載されていないパターンももしかしたらあるのかもしれないです。"
1904.11935	FALSE	2019/4/26 17:13	2019	435817177	14	IBM	"B,E"	1	Detector Tomography on IBM 5-qubit Quantum Computers and Mitigation of   Imperfect Measurement	Appendix Bに最大利用量子ビット数14のIBM Q 16 Melbourneを使った実験が報告されている。本文中にはTenerifeとYorktownの最大5量子ビットの測定結果が記載。サブテーマのmitigationに関しては、ありがちな、計算精度向上のための実験技術として研究テーマとは直接関係ないけど使用されているという感じではありませんでした。論文のサブテーマとして、論文の主題であるQuantum detector tomographyを実行して得られるパラメータを応用して、測定統計の簡単な補正に使えるという内容が実機の結果をもとに論じられていました（IV.A節、Table V参照）。 
1904.10440	FALSE	2019/4/23 17:43	2019	435787382	9	IBM	"F2,F9"	"1,21,22,13"	Minimally-Entangled State Preparation of Localized Wavefunctions on   Quantum Computers	論文の概要は、「物理学的に妥当なガウス型波動関数を量子ビットレジスタ上に準備する代わりに、対称指数波動関数を用意する方がCNOTゲート数が少なくて済むし、ガウス型に十分に似せるように調整もできる」というものです。論文の主旨としては「量子状態の初期化（準備）」とかでもいいのかなと考えましたが、格子スカラー場の理論という物理学への応用を指向した論文であるので今回のような利用テーマコード選択にしました。実機実験では、mitigationも使われています。QPUを二つ入力しましたが、「IBM TokyoとPoughkeepsieを使ったがこの論文にはPoughkeepsieを使った結果しか示していない」と書かれています（II.B節の第一段落参照）。
1904.09041	FALSE	2019/4/18 23:40	2019	435739861	4	IBM	C	"1,11"	Optimizing Quantum Programs against Decoherence: Delaying Qubits into   Quantum Superposition	
1904.08566	FALSE	2019/4/18 2:05	2019	435730870	2	0	"F8,F3"	1	Subspace Variational Quantum Simulator	"精度向上のためMitigationもやっています。実機利用に関しては例えば""we can successfully demonstrate the proposed method on the actual quantum device using Rigetti Quantum Cloud Service""などと書いてあるのですがQPU名は不明です。リストアップされていたv1を調査し回答しましたが、2023年2月14日にv2がアップロードされています。（以下は不要かと思いますがv2での変更点についてです：）v2では著者数が倍以上に増え、内容が大きく変更されています。v1でRigetti QCSを使って行われた実験内容が全て、v2では別のものに変更されています。Rabi振動の章はなくなり、Randomized benchmarkingの結果と、水素分子の異なる内容の実験結果になっています。v2の実機名は明記されていませんでしたが、APS March meeting 2021のウェブページが引用されています。そのウェブページの抄録から推察するに、v2では理研の超伝導量子デバイスを使用したのかもしれません。他にコメントがもし必要であれば、著者の御手洗先生か藤井先生に聞くのもありかもしれません。"
1904.02467	FALSE	2019/4/4 10:51	2019	435594521	2	IBM	"F1,F2"	"1,2"	Neural network agent playing spin Hamiltonian games on a quantum   computer	 QPU名の並びは「実利用量子ビット数」と「本文とSupplemental Material(SM)のどちらに登場したか」を基準に決めた：IBM Q Vigoは本文中での2量子ビット実験で登場するのでQPU名１、ibmqx4はSM中での2量子ビット実験で登場するのでQPU名２、IBM Q 16 Melborneは本文中での１量子ビット実験で登場するのでQPU名３とした。
1904.02214	FALSE	2019/4/3 19:35	2019	435588160	4	Rigetti	F1	"1,18"	The Born Supremacy: Quantum Advantage and Training of an Ising Born   Machine	 論文自体のサブテーマとして、「生成モデリングを使って量子回路のコンパイルを行う」という記述もある（Quantum Compilingという小節がある）が、結果が示されている図（Figure 6とSupplimentary Figure 5）を確認したところ、古典シミュレーションの結果を示したものであった。よって、利用テーマコード（サブ）として(C)を選択しなかった。
1904.00910	FALSE	2019/4/1 15:28	2019	435566449	2	IBM	F11	1	A quantum algorithm for evolving open quantum dynamics on quantum   computing devices	
1904.00177	FALSE	2019/3/30 9:13	2019	435543840	2	IBM	B	1	Spectral Quantum Tomography	"ベンダー名２、QPU名２にはそれぞれ""QuTech""、""Quantum Infinity""と入力したかったのですが、やり方がわかりませんでした。""Quantum Infinity""は当該論文によれば、QuTechのDiCarlo groupによって供与された、QuTech内部で使用される2量子ビットのチップであるようです（p.6左カラム下段参照）。QuTechはそもそもベンダーではないと思うのですが、実機利用調査の主旨からするとベンダーかどうかは重要ではないと考えたので、上記のような入力をしようと考えました。ベンダー所属研究者の有無に関しても、QuTechの研究者による論文ですので、「いる」と回答しています。IBMの著者はいません。（3/25加筆修正→） 実利用量子ビット数は5としていましたが2に変更しました。以下に一応理由を書いておきます：6ページ目、II. C節、第三段落一文目に「（デバイスの）他の量子ビットの状態が全て0ケットのときデータを取った」とわざわざ書いてあったので、tomographyの直接の対象でない量子ビットが0ケットであることを確かめたり何かわざわざ初期化操作をしたのかなと理解していたのですが、この部分はこれ以上特に何も書いていないですし、単純に初期状態では量子ビットの状態は0ケットに勝手に揃っているものですよね、くらいの意味合いでしかないのだろうと考え直したからです。実利用数=2としたのは2量子ビットゲートのspectral tomography実験があるからです。"
1904.00043	FALSE	2019/3/29 18:44	2019	435537808	3	IBM	"F1,F4"	1	Quantum Generative Adversarial Networks for Learning and Loading Random   Distributions	
1903.11747	FALSE	2019/3/28 1:12	2019	435520500	20	IBM	"A,B"	1	Entanglement in a 20-Qubit Superconducting Quantum Computer	 IBM Poughkeepsieのentanglement testという研究目的のためにquantum state tomographyをしているので、利用テーマコード（サブ）として(B)を選択しました。
1903.10963	FALSE	2019/3/26 15:43	2019	435506552	9	IBM	C	"1,32"	Extracting Success from IBM's 20-Qubit Machines Using Error-Aware   Compilation	
1903.10949	FALSE	2019/3/26 15:13	2019	435506346	11	IBM	F6	1	Hybrid classical-quantum linear solver using Noisy Intermediate-Scale   Quantum machines	
1903.08567	FALSE	2019/3/20 15:47	2019	435446583	2	IBM	B	1	High-fidelity quantum tomography with imperfect measurements	２つの実機の名前が書いてありましたが、両方とも使っているかどうかは分かりませんでした。
1903.07605	FALSE	2019/3/18 17:55	2019	435427471	5	IBM	F7	1	Experimental Challenges of Implementing Quantum Phase Estimation   Algorithms on IBM Quantum Computer	
1903.03454	FALSE	2019/3/7 18:52	2019	435317865	2	IBM	F3	1	Quantum simulation of negative hydrogen ion using variational quantum   eigensolver on IBM quantum computer	
1903.03276	FALSE	2019/3/8 4:13	2019	435321763	8	IBM	C	"11,1"	Formal Constraint-based Compilation for Noisy Intermediate-Scale Quantum   Systems	
1902.07980	FALSE	2019/2/21 11:46	2019	435174906	5	IBM	F11	1	Non-Markovian memory in IBMQX4	
1902.07959	FALSE	2019/2/21 10:51	2019	435174521	3	IBM	F7	1	Parallel quantum trajectories via forking for sampling without   redundancy	
1902.01692	FALSE	2019/2/2 8:03	2019	434983355	14	IBM	D	1	Demonstration of teleportation-based error correction in the IBM quantum   computer	
1901.11054	FALSE	2019/1/30 19:21	2019	434958068	8	IBM	C	"1,11"	Noise-Adaptive Compiler Mappings for Noisy Intermediate-Scale Quantum   Computers	
1901.10704	FALSE	2019/1/30 8:20	2019	434953477	4	IBM	A	1	Likelihood Theory in a Quantum World: tests with Quantum coins and   computers	IBM Q16でもやったとarxiv版には書いてありますが、データなし。出版論文ではその記述は削除されている。
1901.08047	FALSE	2019/1/23 18:56	2019	434887893	4	Rigetti	F1	1	Robust Implementation of Generative Modeling with Parametrized Quantum   Circuits	QPU名を書いてくれていないですが、rigettiの16 qubitデバイスは１つしかないのでAspen-1にしておきました。
1901.07653	FALSE	2019/1/23 0:01	2019	434880010	2	Rigetti	"F7,F8"	1	Determining eigenstates and thermal states on a quantum computer using   quantum imaginary time evolution	
1812.11602	FALSE	2018/12/30 20:18	2018	434648458	3	IBM	A	1	Circuit optimization for IBM processors: A way to get higher fidelity   and higher values of nonclassicality witnesses	
1812.06425	FALSE	2018/12/16 9:02	2018	434503767	5	IBM	A	1	Further Investigation on Classical Multiparty computation using Quantum   Resources	
1812.00587	FALSE	2018/12/3 7:57	2018	434373313	14	IBM	A	"1,6"	Quantum communication protocols as a benchmark for quantum computers	IBM ibmqx4（５量子ビット）も利用
1811.07594	FALSE	2018/11/19 10:33	2018	434234397	3	Rigetti	F1	"1,8,15,10,18"	Measurement-based adaptation protocol with quantum reinforcement   learning in a Rigetti quantum computer	
1810.12484	FALSE	2018/10/30 1:58	2018	434030822	16	IBM	F1	1	Network Community Detection On Small Quantum Computers	
1810.10576	FALSE	2018/10/24 18:50	2018	433977851	3	Rigetti	F1	1	A framework for algorithm deployment on cloud-based quantum computers	
1810.10523	FALSE	2018/10/24 17:58	2018	433977490	5	IBM	E	1	Efficient characterization of correlated SPAM errors	別の論文（https://arxiv.org/abs/2001.09980）に置き換わっていましたが、置き換わる前の論文の情報を入力しています。置き換わった後の論文では、実利用量子ビット数、QPUともに変更されていました。
1810.10506	FALSE	2018/10/24 17:35	2018	433977332	2	Rigetti	F7	1	Variational Quantum State Diagonalization	
1810.07100	FALSE	2018/10/16 15:58	2018	433896657	4	IBM	F9	"27,4,1"	Spin Foam Vertex Amplitudes on Quantum Computer -- Preliminary Results	
